Genotype,Model,Estimate,Std. Error,t value,Pr(>|t|),VolumetricComponent,Significance,SigPos,adjusted_p
Genotype16pDeletion...7,model4,-0.190442283,0.15529804717711165,-1.226301855,0.2219095603062124,Amygdala, ,-0.44574033,0.34122776609899996
Genotype16pDuplication...8,model4,-0.304169947,0.13299168887706955,-2.287135005,0.023515138,Amygdala,*,-0.537161636,0.058029293335613345
Genotype16pDeletion...1,model1,0.2732591736069379,0.18910381138214613,1.4450220310722788,0.15041962165975373,Cerebellar_White_Matter, ,0.562362985,0.15926783469856276
Genotype16pDuplication...2,model1,-0.536175344,0.17043879863470338,-3.145852637,0.001977153,Cerebellar_White_Matter,**,-0.806614143,0.002880995
Genotype16pDeletion...3,model2,-0.32613629,0.18038136994001264,-1.808037549,0.072502493,Cerebellar_White_Matter, ,-0.60651766,0.14329917931337696
Genotype16pDuplication...4,model2,-0.225972048,0.15183391391445777,-1.488284414,0.13866906675863686,Cerebellar_White_Matter, ,-0.477805961,0.23705438228012782
Genotype16pDeletion...5,model3,-0.222147748,0.1836405727473379,-1.20968773,0.22822870384013672,Cerebellar_White_Matter, ,-0.50578832,0.3618548361403204
Genotype16pDuplication...6,model3,-0.129679529,0.1555529399986976,-0.833668131,0.4057426798795333,Cerebellar_White_Matter, ,-0.385232469,0.5421714412364069
Genotype16pDeletion...7,model4,-0.330723526,0.17362705440632137,-1.904792584,0.058623997,Cerebellar_White_Matter, ,-0.60435058,0.11648664363427949
Genotype16pDuplication...8,model4,-0.197611311,0.14868799460120155,-1.3290334,0.1857529622792346,Cerebellar_White_Matter, ,-0.446299306,0.2991600339865568
Genotype16pDeletion...1,model1,0.40012654233065953,0.1824505404359796,2.1930685509318106,0.029754802,Cerebellar_Cortex,*,0.6825770827666391,0.035019113
Genotype16pDuplication...2,model1,-0.515761875,0.16444222194612343,-3.136432168,0.002037907,Cerebellar_Cortex,**,-0.780204097,0.002941508
Genotype16pDeletion...3,model2,-0.195055662,0.17213596065729453,-1.133148825,0.25886830307661857,Cerebellar_Cortex, ,-0.467191622,0.3826748828089144
Genotype16pDuplication...4,model2,-0.207739054,0.14489343683726275,-1.433736807,0.15362339298569547,Cerebellar_Cortex, ,-0.45263249,0.2611597680756823
Genotype16pDeletion...5,model3,-0.135943762,0.1772346482916828,-0.767027008,0.44422472740101604,Cerebellar_Cortex, ,-0.41317841,0.5687563455427235
Genotype16pDuplication...6,model3,-0.151898576,0.1501267949612516,-1.011801899,0.31319953551912744,Cerebellar_Cortex, ,-0.402025371,0.4618195074958951
Genotype16pDeletion...7,model4,-0.194103265,0.1691691673949036,-1.147391503,0.2529542788942502,Cerebellar_Cortex, ,-0.463272433,0.3691327680392367
Genotype16pDuplication...8,model4,-0.219903125,0.14487041972986098,-1.517929785,0.13103046508969868,Cerebellar_Cortex, ,-0.464773545,0.2278143313491352
Genotype16pDeletion...1,model1,0.7022875750031927,0.19221741767721798,3.6536104973718486,3.5070944216369253e-4,Inferior_Lateral_Ventricle,***,0.9945049926804107,6.063112389948583e-4
Genotype16pDuplication...2,model1,-0.315092369,0.17324508430644525,-1.81876658,0.070828688,Inferior_Lateral_Ventricle, ,-0.588337454,0.078527459
Genotype16pDeletion...3,model2,0.4761114991920126,0.21033801773175453,2.263554179726086,0.024962788761813737,Inferior_Lateral_Ventricle,*,0.7864495169237672,0.061601721
Genotype16pDuplication...4,model2,-0.198040158,0.1770495727349318,-1.118557675,0.2650266278215059,Inferior_Lateral_Ventricle, ,-0.475089731,0.38802941681043446
Genotype16pDeletion...5,model3,0.48705611530554577,0.21780310218234203,2.2362221218400666,0.026755768427874756,Inferior_Lateral_Ventricle,*,0.8048592174878878,0.073759145
Genotype16pDuplication...6,model3,-0.18565008,0.18449034643294088,-1.006286149,0.3158362407809561,Inferior_Lateral_Ventricle, ,-0.470140427,0.46187045731770376
Genotype16pDeletion...7,model4,0.4743836971552604,0.20637070402664598,2.2986968978601214,0.022832606434344305,Inferior_Lateral_Ventricle,*,0.7807544011819064,0.057741963
Genotype16pDuplication...8,model4,-0.227747685,0.17672848411257117,-1.288686913,0.19939069722386477,Inferior_Lateral_Ventricle, ,-0.504476169,0.3161324007798063
Genotype16pDeletion...1,model1,0.9190784352679099,0.1801705024653278,5.101159305723635,9.509998548484837e-7,ctx_bankssts,***,1.1992489377332378,3.129096296598237e-6
Genotype16pDuplication...2,model1,-0.420498732,0.16238722934857022,-2.589481537,0.010504188559002512,ctx_bankssts,*,-0.682885962,0.013736246577157132
Genotype16pDeletion...3,model2,0.17291638915772264,0.14791892987573924,1.1689943221126786,0.2441665548288069,ctx_bankssts, ,0.42083531903346183,0.36987606820601443
Genotype16pDuplication...4,model2,-0.034339776,0.12450903367981227,-0.275801483,0.7830609358918528,ctx_bankssts, ,-0.25884881,0.8527282789427294
Genotype16pDeletion...5,model3,0.1381608890273602,0.1525417278571986,0.9057252134753516,0.3664780715093017,ctx_bankssts, ,0.39070261688455876,0.5055409300885176
Genotype16pDuplication...6,model3,-0.063719595,0.12921063077555905,-0.49314514,0.6226035104771714,ctx_bankssts, ,-0.292930225,0.724398001
Genotype16pDeletion...7,model4,0.15183638757674028,0.14294617642835167,1.0621927173606118,0.2897690399201665,ctx_bankssts, ,0.39478256400509193,0.41050613988690254
Genotype16pDuplication...8,model4,-0.048113886,0.1224139888896677,-0.39304238,0.6948179799751808,ctx_bankssts, ,-0.270527874,0.7649074177462774
Genotype16pDeletion...1,model1,0.6494913698499137,0.1860835036089158,3.4903221255706987,6.244732354639481e-4,ctx_caudalanteriorcingulate,***,0.9355748734588295,0.001027359
Genotype16pDuplication...2,model1,-0.395673602,0.16771660269050762,-2.359179687,0.019530230799672775,ctx_caudalanteriorcingulate,*,-0.663390205,0.024097784777015602
Genotype16pDeletion...3,model2,-0.287791589,0.11786510580376183,-2.441703057,0.015721573007540523,ctx_caudalanteriorcingulate,*,-0.505656695,0.044544457
Genotype16pDuplication...4,model2,0.089395574,0.099211578,0.901059895,0.36892789771217704,ctx_caudalanteriorcingulate, ,0.2886071517491646,0.4887096826836631
Genotype16pDeletion...5,model3,-0.267481153,0.12195055136104506,-2.193357473,0.029761692345801623,ctx_caudalanteriorcingulate,*,-0.489431705,0.077927356
Genotype16pDuplication...6,model3,0.10797375146910382,0.10329834259868219,1.045261218648839,0.297519201,ctx_caudalanteriorcingulate, ,0.311272094,0.4441018313757069
Genotype16pDeletion...7,model4,-0.29772472,0.11795377484218118,-2.524079628,0.012587262166801437,ctx_caudalanteriorcingulate,*,-0.515678495,0.036336813424917354
Genotype16pDuplication...8,model4,0.1173977828996943,0.10101139074721899,1.1622232109790693,0.24689735147274275,ctx_caudalanteriorcingulate, ,0.3184091736469133,0.36636417041922575
Genotype16pDeletion...1,model1,0.80901457,0.1895882669191928,4.267218552164697,3.388937625031649e-5,ctx_caudalmiddlefrontal,***,1.0986028367895249,7.302921924363976e-5
Genotype16pDuplication...2,model1,-0.234926985,0.17087543721497667,-1.374843507,0.1711143100766276,ctx_caudalmiddlefrontal, ,-0.505802423,0.17870641257149505
Genotype16pDeletion...3,model2,-0.079986419,0.1358543663427947,-0.588765907,0.5568590947791039,ctx_caudalmiddlefrontal, ,-0.315840786,0.6579107451830339
Genotype16pDuplication...4,model2,0.22515497084494893,0.11435382806469918,1.9689325198414924,0.050710067,ctx_caudalmiddlefrontal, ,0.4395087989096481,0.10927662415942677
Genotype16pDeletion...5,model3,-0.056633268,0.14032702645799114,-0.40358062,0.6870737902540144,ctx_caudalmiddlefrontal, ,-0.296960295,0.7786836289545496
Genotype16pDuplication...6,model3,0.24438362998275034,0.11886415512789764,2.0559909732231216,0.041449914,ctx_caudalmiddlefrontal,*,0.463247785,0.099907715
Genotype16pDeletion...7,model4,-0.067562541,0.13344727243630797,-0.506286414,0.6133613169737859,ctx_caudalmiddlefrontal, ,-0.301009813,0.7082587282791641
Genotype16pDuplication...8,model4,0.24892400332069345,0.11427946751386245,2.1782040880659355,0.030873244555625335,ctx_caudalmiddlefrontal,*,0.46320347083455593,0.069979354
Genotype16pDeletion...1,model1,1.1348779076635929,0.16499052497961267,6.878442915457272,1.3119059590970894e-10,ctx_cuneus,***,1.3998684326432056,1.115120065232526e-9
Genotype16pDuplication...2,model1,-0.717339706,0.14870555309330571,-4.823893197,3.2728772247576185e-6,ctx_cuneus,***,-0.966045259,9.448117271470106e-6
Genotype16pDeletion...3,model2,0.40921873342808374,0.12793342392857193,3.198685072765344,0.001668322,ctx_cuneus,**,0.6371521573566556,0.007976664
Genotype16pDuplication...4,model2,-0.341791538,0.10768646718900324,-3.173950704,0.00180778,ctx_cuneus,**,-0.549478006,0.008381526
Genotype16pDeletion...5,model3,0.43485963463860056,0.13228528435052928,3.287286539644957,0.001249851,ctx_cuneus,**,0.6671449189891298,0.006953715
Genotype16pDuplication...6,model3,-0.31857958,0.11205238903060884,-2.843130638,0.005065746,ctx_cuneus,**,-0.530631969,0.020846382035190455
Genotype16pDeletion...7,model4,0.3659773758530229,0.12693869229591723,2.8831034039634105,0.004486709,ctx_cuneus,**,0.5929160681489402,0.016949790531941275
Genotype16pDuplication...8,model4,-0.357942872,0.10870575244920906,-3.292768452,0.001224139,ctx_cuneus,**,-0.566648625,0.005998698
Genotype16pDeletion...1,model1,1.3241582376905743,0.15033096205867438,8.808286859587538,2.0713418626656063e-15,ctx_entorhinal,***,1.5744891997492487,5.762096454324322e-14
Genotype16pDuplication...2,model1,-0.301863002,0.1354929252012882,-2.227887558,0.027291418668474027,ctx_entorhinal,*,-0.537355927,0.032368892
Genotype16pDeletion...3,model2,0.6426159447828844,0.11260673978880667,5.706727199349765,5.5391804510437394e-8,ctx_entorhinal,***,0.855222685,1.540899289108531e-6
Genotype16pDuplication...4,model2,0.050853491,0.09478541,0.5365118031741983,0.5923594840961088,ctx_entorhinal, ,0.24563890063024435,0.6820379825564928
Genotype16pDeletion...5,model3,0.6347528172968715,0.11650553048398152,5.448263397110959,1.94437328360714e-7,ctx_entorhinal,***,0.851258348,4.24984446274132e-6
Genotype16pDuplication...6,model3,0.045343483450887456,0.098686132,0.4594716862084298,0.6465351239201278,ctx_entorhinal, ,0.24402961539747778,0.743646655
Genotype16pDeletion...7,model4,0.6417022968352923,0.11351614624642682,5.652960552785603,7.190814902731625e-8,ctx_entorhinal,***,0.8552184430817191,2.0003539638507975e-6
Genotype16pDuplication...8,model4,0.066018947,0.097211164,0.6791292672040129,0.49804959393264725,ctx_entorhinal, ,0.2632301113402836,0.6120609467606026
Genotype16pDeletion...1,model1,1.2558163322706302,0.15461670575419878,8.122125782883115,1.1967471873619315e-13,ctx_fusiform,***,1.510433038024829,2.1541449372514766e-12
Genotype16pDuplication...2,model1,-0.488008901,0.13935565542011655,-3.501895201,5.998368375226177e-4,ctx_fusiform,***,-0.727364556,9.921625528752488e-4
Genotype16pDeletion...3,model2,0.45507140891267417,0.091868293,4.953519817662401,1.8569322849028435e-6,ctx_fusiform,***,0.6469397016951234,2.470527300783783e-5
Genotype16pDuplication...4,model2,-0.073601836,0.077329064,-0.951800426,0.34265195854888153,ctx_fusiform, ,-0.2509309,0.4653833434583281
Genotype16pDeletion...5,model3,0.4389668523037548,0.094994984,4.620947704668773,7.95183271710499e-6,ctx_fusiform,***,0.6339618360946868,9.119680448968964e-5
Genotype16pDuplication...6,model3,-0.089441804,0.080465601,-1.111553294,0.26804041942799844,ctx_fusiform, ,-0.269907404,0.4121626549998368
Genotype16pDeletion...7,model4,0.4359892655079087,0.088067036,4.950652222577407,1.8807682772488783e-6,ctx_fusiform,***,0.6240563011036597,2.6159776947188943e-5
Genotype16pDuplication...8,model4,-0.075020921,0.075417457,-0.994742115,0.3213826882600009,ctx_fusiform, ,-0.250438378,0.44555808595250024
Genotype16pDeletion...1,model1,0.16833792143563803,0.18464407692181467,0.9116887161613026,0.363312775,ctx_inferiorparietal, ,0.4529819983574527,0.37057903037820994
Genotype16pDuplication...2,model1,-0.44359484,0.16641925096883095,-2.665525998,0.008480367,ctx_inferiorparietal,**,-0.710014091,0.011282575570542243
Genotype16pDeletion...3,model2,-0.69500798,0.1328464506012724,-5.231663899,5.267071880535906e-7,ctx_inferiorparietal,***,-0.92785443,9.480729384964631e-6
Genotype16pDuplication...4,model2,0.003209917,0.11182195007800844,0.02870561,0.9771356084942537,ctx_inferiorparietal, ,0.21503186732622515,0.9771356084942537
Genotype16pDeletion...5,model3,-0.684090215,0.13670344870431037,-5.004191349,1.497854263609972e-6,ctx_inferiorparietal,***,-0.920793664,2.4123337087613234e-5
Genotype16pDuplication...6,model3,0.017922775,0.1157947997862846,0.15478047891184235,0.8771944570431258,ctx_inferiorparietal, ,0.23371757435270663,0.916114348
Genotype16pDeletion...7,model4,-0.708639095,0.13194680006156068,-5.370642523,2.760243141701621e-7,ctx_inferiorparietal,***,-0.940585895,5.630896009071306e-6
Genotype16pDuplication...8,model4,0.027170056,0.11299451667991249,0.24045464330136815,0.810289531,ctx_inferiorparietal, ,0.24016457288319135,0.8579536214102164
Genotype16pDeletion...1,model1,0.7940760872421664,0.17635499662008047,4.502713858189316,1.291627475707559e-5,ctx_inferiortemporal,***,1.0704310838622468,3.187403286826718e-5
Genotype16pDuplication...2,model1,-0.302621951,0.15894832334400813,-1.903901501,0.058729402358628745,ctx_inferiortemporal, ,-0.561570275,0.066314381
Genotype16pDeletion...3,model2,-0.107932011,0.10798979272020763,-0.999464929,0.3190977371431644,ctx_inferiortemporal, ,-0.315921803,0.4479078328706803
Genotype16pDuplication...4,model2,0.16419153392740304,0.090899148,1.8063044269427693,0.072773946,ctx_inferiortemporal, ,0.3550906821984964,0.14329917931337696
Genotype16pDeletion...5,model3,-0.101268612,0.11187655741926915,-0.905181699,0.36676498849559125,ctx_inferiortemporal, ,-0.31314517,0.5055409300885176
Genotype16pDuplication...6,model3,0.17080823603452092,0.094765155,1.8024371428689894,0.073407145,ctx_inferiortemporal, ,0.365573391,0.152806709
Genotype16pDeletion...7,model4,-0.090879935,0.1036165454833569,-0.877079374,0.38177516651062693,ctx_inferiortemporal, ,-0.29449648,0.5057281426504409
Genotype16pDuplication...8,model4,0.17949955921511965,0.088733501,2.0229063181213327,0.044769074,ctx_inferiortemporal,*,0.36823305992503896,0.095134282
Genotype16pDeletion...1,model1,1.4462161703488636,0.14900603621652606,9.705755599372596,8.836862451550419e-18,ctx_isthmuscingulate,***,1.6952222065653897,9.013599700581427e-16
Genotype16pDuplication...2,model1,-0.593070188,0.1342987728086667,-4.416050686,1.8498418394769305e-5,ctx_isthmuscingulate,***,-0.827368961,4.224265693133886e-5
Genotype16pDeletion...3,model2,0.6835386347321967,0.091089607,7.504024374013731,4.2299580383528135e-12,ctx_isthmuscingulate,***,0.8746282422099223,4.31455719911987e-10
Genotype16pDuplication...4,model2,-0.198364021,0.076673614,-2.587122342,0.010579161876369368,ctx_isthmuscingulate,*,-0.375037636,0.031429355
Genotype16pDeletion...5,model3,0.6380372511915642,0.09275916,6.8784284942755995,1.3788296506910977e-10,ctx_isthmuscingulate,***,0.830796411,1.4064062437049196e-8
Genotype16pDuplication...6,model3,-0.237996005,0.078571744,-3.0290279,0.002872176,ctx_isthmuscingulate,**,-0.416567749,0.014175580257106132
Genotype16pDeletion...7,model4,0.654891588,0.091011641,7.195690352911895,2.3587811731823454e-11,ctx_isthmuscingulate,***,0.8459032289196587,2.4059567966459924e-9
Genotype16pDuplication...8,model4,-0.222467288,0.077939112,-2.85437289,0.00489092,ctx_isthmuscingulate,**,-0.400406399,0.017824326
Genotype16pDeletion...1,model1,1.3507378382178667,0.14674824181309948,9.204456704416156,1.896793508923765e-16,ctx_lateraloccipital,***,1.5974860800309663,8.291697339009602e-15
Genotype16pDuplication...2,model1,-0.755574686,0.13226382828337344,-5.712632816,5.3351705375107385e-8,ctx_lateraloccipital,***,-0.987838514,2.436659976833263e-7
Genotype16pDeletion...3,model2,0.7009137072817276,0.11295440120223062,6.205280182281964,4.598851244897789e-9,ctx_lateraloccipital,***,0.9138681084839583,1.7590606011734042e-7
Genotype16pDuplication...4,model2,-0.419273196,0.09507805,-4.409779099,1.9049685852673693e-5,ctx_lateraloccipital,***,-0.614351245,1.7664254154297425e-4
Genotype16pDeletion...5,model3,0.7576689124973038,0.11460987289773318,6.610852043901791,5.740619143326576e-10,ctx_lateraloccipital,***,0.972278785,4.3915736446448305e-8
Genotype16pDuplication...6,model3,-0.370885189,0.097080413,-3.820391536,1.919684014826688e-4,ctx_lateraloccipital,***,-0.567965602,0.001468558
Genotype16pDeletion...7,model4,0.6440434758658312,0.10946535114830667,5.883537293853498,2.323937295150565e-8,ctx_lateraloccipital,***,0.8535088270141379,8.889060153950911e-7
Genotype16pDuplication...8,model4,-0.431663082,0.093742209,-4.604788904,8.443261581574954e-6,ctx_lateraloccipital,***,-0.62540529,9.227278728435486e-5
Genotype16pDeletion...1,model1,1.137537236229305,0.15075152742311745,7.545775858287363,3.270226839383873e-12,ctx_lateralorbitofrontal,***,1.3882887636524226,4.169539220214438e-11
Genotype16pDuplication...2,model1,-0.6269172,0.13587197972662607,-4.614028596,8.085228589408932e-6,ctx_lateralorbitofrontal,***,-0.86278918,2.1894512817337464e-5
Genotype16pDeletion...3,model2,0.3227079070007921,0.078846976,4.092838106433032,6.778806427971631e-5,ctx_lateralorbitofrontal,***,0.5015548827689191,5.063042692053276e-4
Genotype16pDuplication...4,model2,-0.205221075,0.066368522,-3.092144724,0.00234977,ctx_lateralorbitofrontal,**,-0.371589597,0.010127178580295448
Genotype16pDeletion...5,model3,0.2996543422181428,0.081339596,3.6839910372620994,3.1614618337344447e-4,ctx_lateralorbitofrontal,***,0.48099393810403357,0.002249784
Genotype16pDuplication...6,model3,-0.226727614,0.06889879,-3.290734335,0.001235625,ctx_lateralorbitofrontal,**,-0.395626404,0.006953715
Genotype16pDeletion...7,model4,0.3002371470011277,0.07852101,3.8236536663244247,1.888324582049359e-4,ctx_lateralorbitofrontal,***,0.4787581568000454,0.001284061
Genotype16pDuplication...8,model4,-0.238361793,0.067242582,-3.544804283,5.170861379813944e-4,ctx_lateralorbitofrontal,***,-0.405604376,0.003042853
Genotype16pDeletion...1,model1,1.3522575376562151,0.15116454772082144,8.945599733,9.077596539405338e-16,ctx_lingual,***,1.6034220853770367,2.7777445410580337e-14
Genotype16pDuplication...2,model1,-0.582637917,0.1362442339019275,-4.276422572,3.2657887300903185e-5,ctx_lingual,***,-0.818882151,7.168985699798602e-5
Genotype16pDeletion...3,model2,0.6527098844840669,0.11030539315482155,5.91729802,1.9652646545071416e-8,ctx_lingual,***,0.8630152776388884,6.013709842791854e-7
Genotype16pDuplication...4,model2,-0.220603165,0.092848278,-2.37595322,0.018701949,ctx_lingual,*,-0.413451443,0.049870759
Genotype16pDeletion...5,model3,0.6950467860995813,0.11341310232647868,6.128452284981785,6.957331300470119e-9,ctx_lingual,***,0.908459888,3.0413476827769377e-7
Genotype16pDuplication...6,model3,-0.180995627,0.096066687,-1.884062331,0.061417129,ctx_lingual, ,-0.377062314,0.1314240670348562
Genotype16pDeletion...7,model4,0.6024851008401849,0.11059533697564138,5.447653737633462,1.9206464955817819e-7,ctx_lingual,***,0.8130804378158263,4.19798448320018e-6
Genotype16pDuplication...8,model4,-0.21035467,0.094709888,-2.221042329,0.027770184781269486,ctx_lingual,*,-0.405064558,0.065308571
Genotype16pDeletion...1,model1,1.1740038599009872,0.16369177388754316,7.172039449627641,2.637410851263732e-11,ctx_medialorbitofrontal,***,1.4376956337885305,2.782923174092076e-10
Genotype16pDuplication...2,model1,-0.506327953,0.1475349919383509,-3.431917722,7.639741899942013e-4,ctx_medialorbitofrontal,***,-0.753862945,0.001211275
Genotype16pDeletion...3,model2,0.2801353306382433,0.082419006,3.398916646779134,8.564238076196949e-4,ctx_medialorbitofrontal,***,0.46255433638341326,0.004853068
Genotype16pDuplication...4,model2,-0.043726914,0.069375237,-0.63029571,0.5294116622290248,ctx_medialorbitofrontal, ,-0.213102151,0.6419346619276665
Genotype16pDeletion...5,model3,0.22845736937603767,0.083500793,2.7359904255428873,0.006940568,ctx_medialorbitofrontal,**,0.41195816208466207,0.026547672594081032
Genotype16pDuplication...6,model3,-0.0929123,0.070729434,-1.313629902,0.19089942720923425,ctx_medialorbitofrontal, ,-0.263641734,0.31564434611956377
Genotype16pDeletion...7,model4,0.30658242588165996,0.0813995,3.76639199,2.3328368887158083e-4,ctx_medialorbitofrontal,***,0.4879819261783849,0.001487184
Genotype16pDuplication...8,model4,-0.053349336,0.069707618,-0.765330068,0.4452167223724215,ctx_medialorbitofrontal, ,-0.223056955,0.5560666001875959
Genotype16pDeletion...1,model1,0.7603928149342346,0.17785514241211625,4.275349054413584,3.279928097947073e-5,ctx_middletemporal,***,1.038247957346351,7.168985699798602e-5
Genotype16pDuplication...2,model1,-0.358349639,0.16030040104515395,-2.235488101,0.026777949951189838,ctx_middletemporal,*,-0.61865004,0.031883473
Genotype16pDeletion...3,model2,-0.165907743,0.10415427686369819,-1.592903797,0.11318037888209247,ctx_middletemporal, ,-0.37006202,0.19790397678811597
Genotype16pDuplication...4,model2,0.12103584866000518,0.087670648,1.3805743661478824,0.16935979254913935,ctx_middletemporal, ,0.30870649620195745,0.28165269847846003
Genotype16pDeletion...5,model3,-0.142422811,0.10660369995277631,-1.336002508,0.18349412482586616,ctx_middletemporal, ,-0.34902651,0.3051587075908426
Genotype16pDuplication...6,model3,0.14711740744078916,0.090298776,1.629229253853675,0.10528217211835934,ctx_middletemporal, ,0.33741618343735746,0.1952505737467755
Genotype16pDeletion...7,model4,-0.168971826,0.10439082133794883,-1.618646394,0.10751783601964938,ctx_middletemporal, ,-0.373362648,0.1937639129832883
Genotype16pDuplication...8,model4,0.14047288362960456,0.089396563,1.5713454653179912,0.11810284585646037,ctx_middletemporal, ,0.32986944646703076,0.20769810823032686
Genotype16pDeletion...1,model1,1.0856770580348925,0.16271000760781165,6.672466395870106,3.9620731069087917e-10,ctx_parahippocampal,***,1.3483870656427042,2.8195217923583495e-9
Genotype16pDuplication...2,model1,-0.529903196,0.14665012841267955,-3.613383784,4.0500149123088805e-4,ctx_parahippocampal,***,-0.776553324,6.846986536831588e-4
Genotype16pDeletion...3,model2,0.31585646340175694,0.11508858372103553,2.744463900671198,0.00676284,ctx_parahippocampal,**,0.5309450471227924,0.021762018379583255
Genotype16pDuplication...4,model2,-0.131500304,0.096874473,-1.357429879,0.1765803884237331,ctx_parahippocampal, ,-0.328374777,0.2889497265115633
Genotype16pDeletion...5,model3,0.36927648492803244,0.11784726304278417,3.133517702434612,0.002063709,ctx_parahippocampal,**,0.5871237479708166,0.010703303002376232
Genotype16pDuplication...6,model3,-0.08093517,0.099822648,-0.81078965,0.41872169734311215,ctx_parahippocampal, ,-0.280757818,0.5522094138462618
Genotype16pDeletion...7,model4,0.32402960398797687,0.11235167481362993,2.884065631647062,0.004473716,ctx_parahippocampal,**,0.5363812788016068,0.016949790531941275
Genotype16pDuplication...8,model4,-0.095626907,0.096213953,-0.993898542,0.32179195096569463,ctx_parahippocampal, ,-0.29184086,0.44555808595250024
Genotype16pDeletion...1,model1,0.9016445618837854,0.18136588637073928,4.971412099189854,1.7054191355989064e-6,ctx_paracentral,***,1.1830104482545247,5.271295510032983e-6
Genotype16pDuplication...2,model1,-0.239657746,0.16346462591322156,-1.466113811,0.14459217587167142,ctx_paracentral, ,-0.503122372,0.15362918686365087
Genotype16pDeletion...3,model2,0.014472522726401286,0.12153907437162842,0.11907711821260746,0.9053655233597031,ctx_paracentral, ,0.2360115970980297,0.9359521964461796
Genotype16pDuplication...4,model2,0.2194776797894165,0.10230409804250663,2.145345924444054,0.033452925036777034,ctx_paracentral,*,0.42178177783192317,0.0763925
Genotype16pDeletion...5,model3,-0.014156549,0.12501689135904331,-0.113237087,0.9099881859061093,ctx_paracentral, ,-0.23917344,0.9344173989505686
Genotype16pDuplication...6,model3,0.19644186923157078,0.10589568911415227,1.8550506717965878,0.065476307,ctx_paracentral, ,0.40233755834572305,0.13723116321347803
Genotype16pDeletion...7,model4,-0.006351608,0.1188882216659476,-0.053425038,0.9574607462394094,ctx_paracentral, ,-0.225239829,0.9718160082780682
Genotype16pDuplication...8,model4,0.24748866740024128,0.1018116175595805,2.4308489869086904,0.016182468132110047,ctx_paracentral,*,0.44930028495982177,0.043821551
Genotype16pDeletion...1,model1,0.8942572156654555,0.1800312118885954,4.967234327227816,1.7375074684318952e-6,ctx_parsopercularis,***,1.174288427554051,5.3167728534016e-6
Genotype16pDuplication...2,model1,-0.418373671,0.16226168709542427,-2.578388517,0.010833168750675326,ctx_parsopercularis,*,-0.680635358,0.014046396769943433
Genotype16pDeletion...3,model2,0.077640029,0.13476844029583712,0.5760994852590494,0.5653676490852972,ctx_parsopercularis, ,0.3124084693794338,0.6653942331542345
Genotype16pDuplication...4,model2,0.004247718,0.11343976248250487,0.037444702,0.9701776987307866,ctx_parsopercularis, ,0.21768748061824844,0.9733586092184285
Genotype16pDeletion...5,model3,0.10689033013809261,0.13911228474690965,0.7683744849174232,0.4434263490487109,ctx_parsopercularis, ,0.3460026148850023,0.5687563455427235
Genotype16pDuplication...6,model3,0.033503075,0.11783520688584577,0.28432143656538694,0.7765411099585671,ctx_parsopercularis, ,0.25133828218560905,0.8486484987404339
Genotype16pDeletion...7,model4,0.058600847,0.13452039418197542,0.4356279721163946,0.6637012234093086,ctx_parsopercularis, ,0.29312124070776746,0.741213775
Genotype16pDuplication...8,model4,0.024048075,0.11519845056562136,0.20875345760414593,0.8349095880100608,ctx_parsopercularis, ,0.2392465254318351,0.8779461647116104
Genotype16pDeletion...1,model1,1.0943641824855133,0.16156662160093796,6.773454638350623,2.3094519005044702e-10,ctx_parsorbitalis,***,1.3559308040864513,1.8120314911650459e-9
Genotype16pDuplication...2,model1,-0.518429912,0.14561959742568917,-3.560165808,4.890693921038736e-4,ctx_parsorbitalis,***,-0.764049509,8.177881638458215e-4
Genotype16pDeletion...3,model2,0.33992328069165295,0.11645845984373893,2.9188371643223996,0.004026669,ctx_parsorbitalis,**,0.5563817405353919,0.015402008499630863
Genotype16pDuplication...4,model2,-0.127986425,0.09802755,-1.305616889,0.19358075592996554,ctx_parsorbitalis, ,-0.326013975,0.3095463466627275
Genotype16pDeletion...5,model3,0.28336419650856326,0.11705199655351874,2.4208403517406296,0.016632756415306482,ctx_parsorbitalis,*,0.500416193,0.050410292
Genotype16pDuplication...6,model3,-0.173816629,0.099149017,-1.753084749,0.081551759,ctx_parsorbitalis, ,-0.372965645,0.16417656820428447
Genotype16pDeletion...7,model4,0.3180489905827919,0.11803985366513471,2.6944204072385567,0.0078136,ctx_parsorbitalis,**,0.5360888442479266,0.025168017363117412
Genotype16pDuplication...8,model4,-0.145334664,0.10108510557009814,-1.437745581,0.15248385767973613,ctx_parsorbitalis, ,-0.346419769,0.2556107839887573
Genotype16pDeletion...1,model1,0.9905587825259842,0.15365893606759035,6.446476904475406,1.3053659253543916e-9,ctx_parstriangularis,***,1.2442177185935746,7.262581330153524e-9
Genotype16pDuplication...2,model1,-0.696387795,0.1384924199646217,-5.028345921,1.321472297778543e-6,ctx_parstriangularis,***,-0.934880215,4.168768279590043e-6
Genotype16pDeletion...3,model2,0.35437694678027254,0.12618399789508683,2.808414321084613,0.005607097,ctx_parstriangularis,**,0.5805609446753593,0.018649693548949894
Genotype16pDuplication...4,model2,-0.36714656,0.10621390823318522,-3.456671223,7.026721622142505e-4,ctx_parstriangularis,***,-0.573360468,0.004145684
Genotype16pDeletion...5,model3,0.29276181924077793,0.1286893673141172,2.274949557613234,0.024271147,ctx_parstriangularis,*,0.5214511865548951,0.068768251
