ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000133805,AMPD3,protein_coding,adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:470],-0.102885778,0.605062387,0.812790348,0.080569865,0.675754258,0.895350675,0.183455643,0.249654231,0.769353397
ENSG00000105427,CNFN,protein_coding,cornifelin [Source:HGNC Symbol;Acc:30183],-0.161892252,0.605133027,0.812791553,-0.041733659,0.893835692,0.971816484,0.120158593,0.603948565,0.917349909
ENSG00000114841,DNAH1,protein_coding,"dynein, axonemal, heavy chain 1 [Source:HGNC Symbol;Acc:2940]",-0.094417816,0.605216328,0.812791553,-0.271156352,0.111253824,0.494911886,-0.176738536,0.265920483,0.777784611
ENSG00000259264,RP11-60L3.1,antisense,,-0.151457724,0.605217729,0.812791553,-0.208530014,0.46538481,0.793472707,-0.05707229,0.804559587,0.961920929
ENSG00000179862,CITED4,protein_coding,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4 [Source:HGNC Symbol;Acc:18696]",0.110617905,0.605285332,0.81279609,-0.048343971,0.818485706,0.951424851,-0.158961876,0.335339711,0.814874672
ENSG00000105556,MIER2,protein_coding,"mesoderm induction early response 1, family member 2 [Source:HGNC Symbol;Acc:29210]",-0.058685638,0.605449378,0.81279609,-0.043109359,0.69677045,0.903409776,0.015576278,0.861258285,0.975496286
ENSG00000226498,RP11-182B22.2,pseudogene,,-0.195491774,0.605454452,0.81279609,0.346407239,0.316816157,0.696635172,0.541899013,0.106376684,0.625975956
ENSG00000113248,PCDHB15,protein_coding,protocadherin beta 15 [Source:HGNC Symbol;Acc:8686],0.119803584,0.605456815,0.81279609,0.360239226,0.122088475,0.509605355,0.240435642,0.177854123,0.710425185
ENSG00000198342,ZNF442,protein_coding,zinc finger protein 442 [Source:HGNC Symbol;Acc:20877],-0.115308097,0.605478516,0.81279609,-0.258199122,0.240313961,0.640511979,-0.142891025,0.41421317,0.853956323
ENSG00000257315,ZBED6,protein_coding,"zinc finger, BED-type containing 6 [Source:HGNC Symbol;Acc:33273]",-0.064999441,0.605582643,0.812866755,0.047434588,0.693648398,0.902245187,0.112434029,0.274468219,0.780634885
ENSG00000254858,MPV17L2,protein_coding,MPV17 mitochondrial membrane protein-like 2 [Source:HGNC Symbol;Acc:28177],-0.061108293,0.605670742,0.812892722,-0.126403962,0.285692595,0.674525927,-0.065295669,0.46428593,0.873326243
ENSG00000148219,ASTN2,protein_coding,astrotactin 2 [Source:HGNC Symbol;Acc:17021],0.058748537,0.605704965,0.812892722,0.097170907,0.375322876,0.73737559,0.038422371,0.676225295,0.932178901
ENSG00000242398,RN7SL800P,misc_RNA,"RNA, 7SL, cytoplasmic 800, pseudogene [Source:HGNC Symbol;Acc:46816]",-0.348102219,0.606124112,0.813386102,0.793862442,0.213435537,0.614674361,1.141964662,0.049853556,0.509188668
ENSG00000120669,SOHLH2,protein_coding,spermatogenesis and oogenesis specific basic helix-loop-helix 2 [Source:HGNC Symbol;Acc:26026],0.362571691,0.606230566,0.813459815,1.382643542,0.045394232,0.364594888,1.020071851,0.080807801,0.584551765
ENSG00000260318,COX6CP1,pseudogene,cytochrome c oxidase subunit VIc pseudogene 1 [Source:HGNC Symbol;Acc:2286],-0.389689223,0.606438422,0.813669568,-0.638681629,0.368066108,0.734271887,-0.248992406,0.695906955,0.939443633
ENSG00000132612,VPS4A,protein_coding,vacuolar protein sorting 4 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:13488],-0.044125521,0.606593564,0.813808565,0.009609103,0.907374143,0.97521513,0.053734624,0.434266078,0.861681673
ENSG00000218283,MORF4L1P1,pseudogene,mortality factor 4 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:20400],-0.074032191,0.606737757,0.813931736,0.070051676,0.628386091,0.871559309,0.144083866,0.173495974,0.707027826
ENSG00000185361,TNFAIP8L1,protein_coding,"tumor necrosis factor, alpha-induced protein 8-like 1 [Source:HGNC Symbol;Acc:28279]",-0.102473663,0.606892646,0.813931736,-0.081583663,0.67410404,0.894890138,0.02089,0.893608798,0.981283955
ENSG00000136937,NCBP1,protein_coding,"nuclear cap binding protein subunit 1, 80kDa [Source:HGNC Symbol;Acc:7658]",0.045112076,0.606908747,0.813931736,0.002552524,0.975760868,0.993201785,-0.042559551,0.548459272,0.900118381
ENSG00000219712,RP11-532F6.2,pseudogene,,-0.19755157,0.606913623,0.813931736,0.001030273,0.997583764,0.999074694,0.198581843,0.563387432,0.90542932
ENSG00000003096,KLHL13,protein_coding,kelch-like family member 13 [Source:HGNC Symbol;Acc:22931],0.08369401,0.606943142,0.813931736,0.158922065,0.328068731,0.706951481,0.075228054,0.53927864,0.896924317
ENSG00000188725,SMIM15,protein_coding,small integral membrane protein 15 [Source:HGNC Symbol;Acc:33861],-0.049822155,0.607067671,0.81396282,-0.07511309,0.427258894,0.77154971,-0.025290935,0.739755365,0.949506517
ENSG00000169515,CCDC8,protein_coding,coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:25367],-0.076799046,0.607111068,0.81396282,-0.315638391,0.035397549,0.337270071,-0.238839345,0.047563572,0.500926729
ENSG00000234614,AL450992.2,antisense,,0.171833634,0.607124713,0.81396282,0.049499912,0.880103651,0.968629744,-0.122333722,0.634721734,0.9239917
ENSG00000196584,XRCC2,protein_coding,X-ray repair complementing defective repair in Chinese hamster cells 2 [Source:HGNC Symbol;Acc:12829],-0.093870431,0.607172544,0.81396282,-0.1098349,0.53054766,0.826590596,-0.015964469,0.913961844,0.985609535
ENSG00000205336,GPR56,protein_coding,G protein-coupled receptor 56 [Source:HGNC Symbol;Acc:4512],-0.246744573,0.607480304,0.814306252,-0.483682829,0.30540583,0.689827135,-0.236938257,0.528654063,0.89489225
ENSG00000184402,SS18L1,protein_coding,synovial sarcoma translocation gene on chromosome 18-like 1 [Source:HGNC Symbol;Acc:15592],0.043944572,0.607541662,0.814319361,0.030684059,0.706786807,0.907806267,-0.013260513,0.849234022,0.972066029
ENSG00000119888,EPCAM,protein_coding,epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:11529],-0.071477819,0.607668124,0.814419724,-0.092416182,0.4893922,0.807378151,-0.020938363,0.852460437,0.972867239
ENSG00000187630,DHRS4L2,protein_coding,dehydrogenase/reductase (SDR family) member 4 like 2 [Source:HGNC Symbol;Acc:19731],0.102003782,0.607900798,0.814473123,-0.025673219,0.89756939,0.972187135,-0.127677001,0.381388348,0.838748166
ENSG00000237172,B3GNT9,protein_coding,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9 [Source:HGNC Symbol;Acc:28714]",-0.090743279,0.607912457,0.814473123,-0.232021249,0.18636453,0.587290061,-0.141277969,0.304429655,0.796146329
ENSG00000085733,CTTN,protein_coding,cortactin [Source:HGNC Symbol;Acc:3338],0.050211042,0.607913516,0.814473123,0.020755909,0.824763144,0.952922452,-0.029455133,0.709700074,0.943021095
ENSG00000134590,FAM127A,protein_coding,"family with sequence similarity 127, member A [Source:HGNC Symbol;Acc:2569]",0.064495877,0.607964345,0.814473123,0.119537412,0.33685712,0.711009103,0.055041534,0.568824192,0.907039324
ENSG00000138190,EXOC6,protein_coding,exocyst complex component 6 [Source:HGNC Symbol;Acc:23196],-0.071347531,0.607965908,0.814473123,-0.064297949,0.638751868,0.876716898,0.007049581,0.947305775,0.990715376
ENSG00000215452,ZNF663P,pseudogene,"zinc finger protein 663, pseudogene [Source:HGNC Symbol;Acc:25342]",-0.107915713,0.608049071,0.814515419,0.035689558,0.857259229,0.962671741,0.143605271,0.412137223,0.853258382
ENSG00000107897,ACBD5,protein_coding,acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:23338],0.065378329,0.60820736,0.81454743,-0.091709013,0.467916058,0.794475744,-0.157087343,0.111731264,0.632762545
ENSG00000198727,MT-CYB,protein_coding,mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:7427],0.182245201,0.608233337,0.81454743,-0.047908917,0.888285847,0.970618943,-0.230154117,0.423609637,0.858266433
ENSG00000196365,LONP1,protein_coding,"lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:9479]",-0.056849354,0.608267388,0.81454743,0.077240508,0.468628063,0.794475744,0.134089862,0.140768188,0.664874907
ENSG00000118523,CTGF,protein_coding,connective tissue growth factor [Source:HGNC Symbol;Acc:2500],0.173222158,0.608279339,0.81454743,0.188015372,0.570110582,0.846050016,0.014793214,0.955071547,0.992474797
ENSG00000132591,ERAL1,protein_coding,Era-like 12S mitochondrial rRNA chaperone 1 [Source:HGNC Symbol;Acc:3424],-0.041290745,0.608376794,0.814548497,-0.041844164,0.594594454,0.856383007,-0.000553418,0.993000273,0.998551017
ENSG00000013016,EHD3,protein_coding,EH-domain containing 3 [Source:HGNC Symbol;Acc:3244],0.055041366,0.608383321,0.814548497,-0.081170527,0.442314324,0.779380687,-0.136211893,0.107663853,0.627060489
ENSG00000146281,PM20D2,protein_coding,peptidase M20 domain containing 2 [Source:HGNC Symbol;Acc:21408],0.055469746,0.608594812,0.814762562,0.013758253,0.897018044,0.972056159,-0.041711493,0.617801856,0.921174559
ENSG00000197124,ZNF682,protein_coding,zinc finger protein 682 [Source:HGNC Symbol;Acc:28857],0.055917775,0.608890253,0.81508897,0.060146521,0.567178443,0.845206674,0.004228746,0.9616501,0.993415659
ENSG00000225151,GOLGA2P7,pseudogene,golgin A2 pseudogene 7 [Source:HGNC Symbol;Acc:49516],0.077216688,0.608968165,0.815124153,-0.017115513,0.905838609,0.974673207,-0.094332201,0.440257885,0.863881617
ENSG00000226091,LINC00937,lincRNA,long intergenic non-protein coding RNA 937 [Source:HGNC Symbol;Acc:48629],-0.12668312,0.609040008,0.815127051,0.295553656,0.209491831,0.6123786,0.422236776,0.046458348,0.50077977
ENSG00000078319,PMS2P1,pseudogene,postmeiotic segregation increased 2 pseudogene 1 [Source:HGNC Symbol;Acc:9123],0.085389065,0.609083494,0.815127051,0.264855218,0.104727305,0.48523579,0.179466153,0.187437356,0.718330222
ENSG00000111775,COX6A1,protein_coding,cytochrome c oxidase subunit VIa polypeptide 1 [Source:HGNC Symbol;Acc:2277],-0.088042654,0.609208047,0.815127051,-0.049027672,0.766261509,0.932135506,0.039014982,0.779427137,0.956176194
ENSG00000109180,OCIAD1,protein_coding,OCIA domain containing 1 [Source:HGNC Symbol;Acc:16074],-0.043745799,0.60920892,0.815127051,0.010337532,0.899567355,0.972898301,0.054083331,0.436305055,0.862367757
ENSG00000183624,HMCES,protein_coding,"5-hydroxymethylcytosine (hmC) binding, ES cell-specific [Source:HGNC Symbol;Acc:24446]",-0.055451652,0.609228477,0.815127051,-0.155885084,0.150190345,0.545541477,-0.100433432,0.231476988,0.756598437
ENSG00000155097,ATP6V1C1,protein_coding,"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1 [Source:HGNC Symbol;Acc:856]",0.076448504,0.609383287,0.815265091,0.029974216,0.834642029,0.954875706,-0.046474288,0.699884221,0.940663632
ENSG00000239665,RP11-295P9.3,protein_coding,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXX3],0.072692475,0.609595119,0.815437981,0.246362828,0.069177061,0.418806338,0.173670353,0.154690368,0.688801427
ENSG00000132122,SPATA6,protein_coding,spermatogenesis associated 6 [Source:HGNC Symbol;Acc:18309],0.056426846,0.609615815,0.815437981,0.200764,0.065474174,0.410853041,0.144337154,0.109294868,0.628843068
ENSG00000257365,FNTB,protein_coding,"farnesyltransferase, CAAX box, beta [Source:HGNC Symbol;Acc:3785]",0.061187318,0.609698275,0.815479191,0.018880946,0.873037347,0.967671477,-0.042306372,0.644036011,0.927039195
ENSG00000094631,HDAC6,protein_coding,histone deacetylase 6 [Source:HGNC Symbol;Acc:14064],-0.073521032,0.609831836,0.815588736,-0.049240001,0.721336831,0.913151776,0.024281031,0.834805852,0.969365937
ENSG00000167614,TTYH1,protein_coding,tweety family member 1 [Source:HGNC Symbol;Acc:13476],-0.117665368,0.609938216,0.815647726,-0.123725706,0.579424861,0.849858443,-0.006060338,0.97364626,0.995549966
ENSG00000187123,LYPD6,protein_coding,LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:28751],0.09880183,0.610025281,0.815647726,0.118947667,0.53270495,0.826996283,0.020145837,0.892570694,0.981027661
ENSG00000006047,YBX2,protein_coding,Y box binding protein 2 [Source:HGNC Symbol;Acc:17948],-0.099516761,0.610088755,0.815647726,-0.131398301,0.482061559,0.803115161,-0.03188154,0.840633336,0.970524381
ENSG00000116141,MARK1,protein_coding,MAP/microtubule affinity-regulating kinase 1 [Source:HGNC Symbol;Acc:6896],0.044324768,0.61011759,0.815647726,-0.002665592,0.974516379,0.992687566,-0.04699036,0.502828429,0.88662141
ENSG00000213186,TRIM59,protein_coding,tripartite motif containing 59 [Source:HGNC Symbol;Acc:30834],-0.058942997,0.610134257,0.815647726,0.028648201,0.79709179,0.944447413,0.087591199,0.346053598,0.820566064
ENSG00000197763,TXNRD3,protein_coding,thioredoxin reductase 3 [Source:HGNC Symbol;Acc:20667],-0.086173943,0.61027131,0.815651273,0.089116113,0.586166373,0.852277704,0.175290055,0.197451295,0.728185249
ENSG00000125863,MKKS,protein_coding,McKusick-Kaufman syndrome [Source:HGNC Symbol;Acc:7108],-0.045919421,0.610281619,0.815651273,-0.078143933,0.373614852,0.736544911,-0.032224512,0.651176423,0.927806615
ENSG00000196748,CLPSL2,protein_coding,colipase-like 2 [Source:HGNC Symbol;Acc:21250],-0.214299397,0.610291898,0.815651273,-0.547705259,0.189351518,0.590457656,-0.333405863,0.308116869,0.799695731
ENSG00000132819,RBM38,protein_coding,RNA binding motif protein 38 [Source:HGNC Symbol;Acc:15818],-0.056352926,0.610401926,0.815688428,-0.203984598,0.064783851,0.409672271,-0.147631672,0.094414599,0.60618857
ENSG00000188282,RUFY4,protein_coding,RUN and FYVE domain containing 4 [Source:HGNC Symbol;Acc:24804],-0.172724713,0.610460378,0.815688428,-0.054362625,0.865781361,0.964378661,0.118362089,0.67093612,0.931279365
ENSG00000215193,PEX26,protein_coding,peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:22965],0.060954097,0.610474694,0.815688428,-0.021295901,0.852832613,0.961065046,-0.082249999,0.395823337,0.844333768
ENSG00000198960,ARMCX6,protein_coding,"armadillo repeat containing, X-linked 6 [Source:HGNC Symbol;Acc:26094]",-0.075119068,0.61064949,0.815697635,0.049030101,0.735607861,0.919498735,0.124149169,0.276544269,0.781762678
ENSG00000249790,RP11-20D14.6,lincRNA,,-0.125260593,0.610662807,0.815697635,-0.187901341,0.427033454,0.77154971,-0.062640749,0.752908721,0.951108125
ENSG00000164329,PAPD4,protein_coding,PAP associated domain containing 4 [Source:HGNC Symbol;Acc:26776],-0.048817557,0.610679444,0.815697635,-0.02413401,0.793536229,0.942619064,0.024683547,0.748508163,0.950749077
ENSG00000224078,SNHG14,processed_transcript,small nucleolar RNA host gene 14 (non-protein coding) [Source:HGNC Symbol;Acc:37462],-0.068627212,0.610688247,0.815697635,0.137066912,0.294121016,0.681276791,0.205694125,0.063454835,0.548044279
ENSG00000166925,TSC22D4,protein_coding,"TSC22 domain family, member 4 [Source:HGNC Symbol;Acc:21696]",0.081959465,0.611102409,0.816181781,0.123787175,0.437692691,0.777348454,0.04182771,0.734083906,0.948238201
ENSG00000258611,RP11-368J22.2,pseudogene,,0.121340686,0.611203892,0.816248064,0.189749433,0.404411234,0.757220856,0.068408747,0.727005241,0.946827754
ENSG00000182108,DEXI,protein_coding,Dexi homolog (mouse) [Source:HGNC Symbol;Acc:13267],0.072885,0.611255438,0.816248064,0.039536478,0.780857034,0.9374322,-0.033348522,0.757880891,0.951631838
ENSG00000150768,DLAT,protein_coding,dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:2896],0.040071264,0.611529634,0.816459299,0.006269962,0.934273795,0.981079842,-0.033801302,0.592461131,0.913872715
ENSG00000164751,PEX2,protein_coding,peroxisomal biogenesis factor 2 [Source:HGNC Symbol;Acc:9717],-0.064886242,0.611571615,0.816459299,-0.040787316,0.74288805,0.922171152,0.024098926,0.810205863,0.963021924
ENSG00000156973,PDE6D,protein_coding,"phosphodiesterase 6D, cGMP-specific, rod, delta [Source:HGNC Symbol;Acc:8788]",-0.052498653,0.611607706,0.816459299,-0.214072886,0.042247968,0.355170883,-0.161574233,0.04473314,0.498058399
ENSG00000230327,AC009234.1,pseudogene,,0.225292395,0.611661688,0.816459299,0.371303785,0.369912647,0.735705524,0.146011389,0.69805651,0.94035121
ENSG00000161958,FGF11,protein_coding,fibroblast growth factor 11 [Source:HGNC Symbol;Acc:3667],0.091777019,0.611672193,0.816459299,0.024368106,0.890277391,0.971334159,-0.067408914,0.632079454,0.923531548
ENSG00000189369,GSPT2,protein_coding,G1 to S phase transition 2 [Source:HGNC Symbol;Acc:4622],0.047419872,0.61175867,0.816505696,0.005956745,0.947848869,0.983827546,-0.041463127,0.570858304,0.908124139
ENSG00000119953,SMNDC1,protein_coding,survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:16900],0.055690368,0.61184293,0.816549128,0.024257118,0.819723466,0.951602506,-0.03143325,0.717074869,0.944069241
ENSG00000261140,RP11-20I23.6,antisense,,0.201117765,0.611975008,0.816643528,0.169560353,0.660457923,0.888087889,-0.031557412,0.919279055,0.986204329
ENSG00000187325,TAF9B,protein_coding,"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa [Source:HGNC Symbol;Acc:17306]",-0.088450065,0.612017116,0.816643528,-0.203373555,0.240206793,0.640511979,-0.11492349,0.392826888,0.842198657
ENSG00000238103,RPL9P7,pseudogene,ribosomal protein L9 pseudogene 7 [Source:HGNC Symbol;Acc:30335],0.253663871,0.612368995,0.817044003,-0.104623236,0.834041939,0.95483417,-0.358287107,0.337631759,0.816542663
ENSG00000268573,RP11-158H5.7,lincRNA,,-0.07528703,0.612449798,0.817082763,0.030609126,0.830865778,0.95483417,0.105896156,0.37474991,0.834492465
ENSG00000114854,TNNC1,protein_coding,troponin C type 1 (slow) [Source:HGNC Symbol;Acc:11943],-0.141763557,0.612508244,0.81709169,-0.235244766,0.399301682,0.753997723,-0.093481209,0.656998291,0.928889155
ENSG00000115947,ORC4,protein_coding,"origin recognition complex, subunit 4 [Source:HGNC Symbol;Acc:8490]",-0.043229708,0.612607035,0.817154433,0.007743166,0.924996087,0.978350521,0.050972874,0.456784037,0.871628263
ENSG00000174599,TRAM1L1,protein_coding,translocation associated membrane protein 1-like 1 [Source:HGNC Symbol;Acc:28371],-0.186627283,0.612869263,0.817371956,0.241041073,0.509431555,0.818333186,0.427668356,0.133108729,0.657086806
ENSG00000131653,TRAF7,protein_coding,"TNF receptor-associated factor 7, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:20456]",-0.050202257,0.612937683,0.817371956,-0.002884959,0.975777925,0.993201785,0.047317298,0.556011822,0.903211714
ENSG00000131089,ARHGEF9,protein_coding,Cdc42 guanine nucleotide exchange factor (GEF) 9 [Source:HGNC Symbol;Acc:14561],-0.058479596,0.612973676,0.817371956,-0.163422479,0.146909505,0.541736976,-0.104942883,0.263461657,0.777628088
ENSG00000235920,AC073109.2,pseudogene,,-0.216449001,0.613001586,0.817371956,0.642850201,0.11025595,0.494382545,0.859299203,0.023302489,0.4109299
ENSG00000070081,NUCB2,protein_coding,nucleobindin 2 [Source:HGNC Symbol;Acc:8044],-0.058914832,0.613028967,0.817371956,-0.02024846,0.858550012,0.963039971,0.038666371,0.671099184,0.931279365
ENSG00000242375,RP11-498P14.3,lincRNA,,-0.463215191,0.613355236,0.817737921,0.295448739,0.710242466,0.909654259,0.758663931,0.366602996,0.82913593
ENSG00000228288,PCAT6,antisense,prostate cancer associated transcript 6 (non-protein coding) [Source:HGNC Symbol;Acc:43714],0.224392683,0.613511311,0.81780597,-0.020354799,0.961589822,0.988121804,-0.244747482,0.501322635,0.886424209
ENSG00000100614,PPM1A,protein_coding,"protein phosphatase, Mg2+/Mn2+ dependent, 1A [Source:HGNC Symbol;Acc:9275]",0.082737419,0.61351243,0.81780597,0.037608269,0.810581725,0.948733359,-0.04512915,0.733302191,0.948207711
ENSG00000185838,GNB1L,protein_coding,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like [Source:HGNC Symbol;Acc:4397]",0.099715538,0.613561674,0.81780597,-0.080782192,0.67307409,0.894577921,-0.18049773,0.252570859,0.772109513
ENSG00000235245,RP11-122K13.12,antisense,,0.15858913,0.613659702,0.817867582,0.247645095,0.402926429,0.756769267,0.089055965,0.734346658,0.948238201
ENSG00000129422,MTUS1,protein_coding,microtubule associated tumor suppressor 1 [Source:HGNC Symbol;Acc:29789],0.067048386,0.613714622,0.817869589,0.117163439,0.367582558,0.733755611,0.050115053,0.630769367,0.92346548
ENSG00000128886,ELL3,protein_coding,elongation factor RNA polymerase II-like 3 [Source:HGNC Symbol;Acc:23113],-0.106255756,0.613764814,0.817869589,-0.129691281,0.535107655,0.827887821,-0.023435525,0.882659232,0.980064917
ENSG00000238038,ATP6V0E1P3,pseudogene,"ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 pseudogene 3 [Source:HGNC Symbol;Acc:41937]",0.354205737,0.613829241,0.817886409,0.634308742,0.327746869,0.706792341,0.280103005,0.643187456,0.927039195
ENSG00000270143,AC004257.3,lincRNA,,0.155431299,0.614095182,0.818087829,-0.017817041,0.950562212,0.984463134,-0.17324834,0.505727031,0.887506932
ENSG00000130731,C16orf13,protein_coding,chromosome 16 open reading frame 13 [Source:HGNC Symbol;Acc:14141],-0.090290565,0.614106808,0.818087829,-0.04257237,0.805489007,0.947584005,0.047718195,0.738190306,0.949338858
ENSG00000181896,ZNF101,protein_coding,zinc finger protein 101 [Source:HGNC Symbol;Acc:12881],-0.055706335,0.614135859,0.818087829,-0.070498676,0.510624109,0.818657933,-0.014792341,0.866088757,0.976460229
ENSG00000125817,CENPB,protein_coding,"centromere protein B, 80kDa [Source:HGNC Symbol;Acc:1852]",-0.062088888,0.614642985,0.818628498,0.004273065,0.971770318,0.991885861,0.066361953,0.488459287,0.882507988
ENSG00000130703,OSBPL2,protein_coding,oxysterol binding protein-like 2 [Source:HGNC Symbol;Acc:15761],0.054914056,0.61464544,0.818628498,0.00518682,0.960713985,0.987796963,-0.049727237,0.567773321,0.906593664
ENSG00000135862,LAMC1,protein_coding,"laminin, gamma 1 (formerly LAMB2) [Source:HGNC Symbol;Acc:6492]",0.110070609,0.614714398,0.818651279,0.061596975,0.768658892,0.932857748,-0.048473635,0.784040811,0.957498736
ENSG00000094841,UPRT,protein_coding,uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28334],-0.055607505,0.614873034,0.818793476,-0.083510179,0.445292002,0.7803106,-0.027902674,0.74079627,0.949527553
ENSG00000071242,RPS6KA2,protein_coding,"ribosomal protein S6 kinase, 90kDa, polypeptide 2 [Source:HGNC Symbol;Acc:10431]",0.064899341,0.615208914,0.819171657,0.106919875,0.396033458,0.750789653,0.042020534,0.679927445,0.934182795
ENSG00000249550,RP11-438N16.1,lincRNA,,0.208054671,0.615379056,0.819329105,-0.087945414,0.823678185,0.952774473,-0.296000085,0.382849025,0.839036702
ENSG00000138606,SHF,protein_coding,Src homology 2 domain containing F [Source:HGNC Symbol;Acc:25116],-0.069166815,0.615470486,0.819381738,-0.020814759,0.876629546,0.968033489,0.048352056,0.654447512,0.928639915
ENSG00000115163,CENPA,protein_coding,centromere protein A [Source:HGNC Symbol;Acc:1851],0.074552771,0.615592858,0.819475551,0.161791773,0.273881685,0.666076689,0.087239002,0.441344488,0.864193053
ENSG00000114423,CBLB,protein_coding,"Cbl proto-oncogene B, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:1542]",0.062581369,0.615747871,0.819477745,0.085813072,0.473402823,0.796991776,0.023231703,0.818042826,0.963969259
ENSG00000113361,CDH6,protein_coding,"cadherin 6, type 2, K-cadherin (fetal kidney) [Source:HGNC Symbol;Acc:1765]",0.239015554,0.615753788,0.819477745,0.180554849,0.697529093,0.903762028,-0.058460705,0.875265878,0.979169274
ENSG00000244627,RP3-449O17.1,pseudogene,,-0.069677309,0.615756028,0.819477745,0.00414126,0.97430621,0.992537517,0.073818569,0.532467063,0.895500762
ENSG00000161654,LSM12,protein_coding,LSM12 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26407],-0.049186097,0.615802126,0.819477745,-0.015944686,0.866859161,0.965013735,0.033241411,0.667634293,0.930634273
ENSG00000184613,NELL2,protein_coding,NEL-like 2 (chicken) [Source:HGNC Symbol;Acc:7751],-0.052484897,0.615924598,0.819508123,0.090784585,0.367620086,0.733755611,0.143269481,0.096641489,0.610554553
ENSG00000230629,RPS23P8,pseudogene,ribosomal protein S23 pseudogene 8 [Source:HGNC Symbol;Acc:35982],-0.215638014,0.615942553,0.819508123,-0.126691738,0.76864424,0.932857748,0.088946275,0.77797112,0.956176194
ENSG00000198453,ZNF568,protein_coding,zinc finger protein 568 [Source:HGNC Symbol;Acc:25392],0.121057451,0.615999412,0.819508123,0.375653063,0.117675322,0.504416199,0.254595613,0.180411488,0.71224945
ENSG00000115216,NRBP1,protein_coding,nuclear receptor binding protein 1 [Source:HGNC Symbol;Acc:7993],-0.051460986,0.616049565,0.819508123,-0.103454574,0.297434251,0.684508591,-0.051993588,0.529890786,0.895301775
ENSG00000273306,RP11-527J8.1,antisense,,0.158294228,0.616084489,0.819508123,-0.14454216,0.624498293,0.87032385,-0.302836388,0.257843808,0.775171024
ENSG00000233602,ERI3-IT1,sense_intronic,ERI3 intronic transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:41431],0.191030864,0.616350408,0.819792775,0.239681333,0.482133614,0.803115161,0.048650469,0.885749494,0.980064917
ENSG00000134853,PDGFRA,protein_coding,"platelet-derived growth factor receptor, alpha polypeptide [Source:HGNC Symbol;Acc:8803]",0.193691198,0.616424503,0.819822261,0.166826448,0.667207906,0.891643679,-0.02686475,0.924364121,0.986538278
ENSG00000112245,PTP4A1,protein_coding,"protein tyrosine phosphatase type IVA, member 1 [Source:HGNC Symbol;Acc:9634]",-0.088359361,0.616510746,0.819867896,0.081448189,0.632577708,0.873707699,0.16980755,0.232756577,0.757682647
ENSG00000215114,UBXN2B,protein_coding,UBX domain protein 2B [Source:HGNC Symbol;Acc:27035],0.057580832,0.616619227,0.819943095,0.075567676,0.499917654,0.812842422,0.017986844,0.84267926,0.970615025
ENSG00000102572,STK24,protein_coding,serine/threonine kinase 24 [Source:HGNC Symbol;Acc:11403],0.040674102,0.616923749,0.820249657,0.033725838,0.665193829,0.889855971,-0.006948263,0.915823915,0.985906268
ENSG00000259049,RP11-589M4.1,antisense,,-0.212520116,0.616953678,0.820249657,-0.202220669,0.603761221,0.861054639,0.010299447,0.977570013,0.995889233
ENSG00000169231,THBS3,protein_coding,thrombospondin 3 [Source:HGNC Symbol;Acc:11787],-0.156465541,0.617230663,0.820387541,-0.1728693,0.570569275,0.846124174,-0.016403759,0.946920152,0.990623829
ENSG00000237923,XXbac-BPG27H4.8,lincRNA,,0.135153525,0.617276094,0.820387541,0.007617411,0.977243282,0.993230892,-0.127536114,0.535984499,0.895531834
